+------------------------------------------+-------------+
| Variable_name                            | Value       |
| Com_delete_multi                         | 0           |
| Com_do                                   | 0           |
| Com_drop_db                              | 0           |
| Com_drop_event                           | 0           |
| Com_drop_function                        | 0           |
| Com_drop_index                           | 0           |
| Com_drop_procedure                       | 0           |
| Com_drop_server                          | 0           |
| Com_drop_table                           | 0           |
| Com_drop_trigger                         | 0           |
| Com_drop_user                            | 0           |
| Com_drop_view                            | 0           |
| Com_empty_query                          | 0           |
| Com_execute_sql                          | 0           |
| Com_flush                                | 0           |
| Com_grant                                | 0           |
| Com_ha_close                             | 0           |
| Com_ha_open                              | 0           |
| Com_ha_read                              | 0           |
| Com_help                                 | 0           |
| Com_insert                               | 0           |
| Com_insert_select                        | 0           |
| Com_install_plugin                       | 0           |
| Com_kill                                 | 0           |
| Com_load                                 | 0           |
| Com_lock_tables                          | 0           |
| Com_optimize                             | 0           |
| Com_preload_keys                         | 0           |
| Com_prepare_sql                          | 0           |
| Com_purge                                | 0           |
| Com_purge_before_date                    | 0           |
| Com_release_savepoint                    | 0           |
| Com_rename_table                         | 0           |
| Com_rename_user                          | 0           |
| Com_repair                               | 0           |
| Com_replace                              | 0           |
| Com_replace_select                       | 0           |
| Com_reset                                | 0           |
| Com_resignal                             | 0           |
| Com_revoke                               | 0           |
| Com_revoke_all                           | 0           |
| Com_rollback                             | 0           |
| Com_rollback_to_savepoint                | 0           |
| Com_savepoint                            | 0           |
| Com_select                               | 4           |
| Com_set_option                           | 0           |
| Com_show_authors                         | 0           |
| Com_show_binlog_events                   | 0           |
| Com_show_binlogs                         | 0           |
| Com_show_charsets                        | 0           |
| Com_show_client_statistics               | 0           |
| Com_show_collations                      | 0           |
| Com_show_contributors                    | 0           |
| Com_show_create_db                       | 0           |
| Com_show_create_event                    | 0           |
| Com_show_create_func                     | 0           |
| Com_show_create_proc                     | 0           |
| Com_show_create_table                    | 0           |
| Com_show_create_trigger                  | 0           |
| Com_show_databases                       | 0           |
| Com_show_engine_logs                     | 0           |
| Com_show_engine_mutex                    | 0           |
| Com_show_engine_status                   | 0           |
| Com_show_errors                          | 0           |
| Com_show_events                          | 0           |
| Com_show_fields                          | 0           |
| Com_show_function_status                 | 0           |
| Com_show_grants                          | 0           |
| Com_show_index_statistics                | 0           |
| Com_show_keys                            | 0           |
| Com_show_master_status                   | 0           |
| Com_show_open_tables                     | 0           |
| Com_show_plugins                         | 0           |
| Com_show_privileges                      | 0           |
| Com_show_procedure_status                | 0           |
| Com_show_processlist                     | 0           |
| Com_show_profile                         | 0           |
| Com_show_profiles                        | 0           |
| Com_show_relaylog_events                 | 0           |
| Com_show_slave_hosts                     | 0           |
| Com_show_slave_status                    | 0           |
| Com_show_status                          | 1           |
| Com_show_storage_engines                 | 0           |
| Com_show_table_statistics                | 0           |
| Com_show_table_status                    | 0           |
| Com_show_tables                          | 0           |
| Com_show_triggers                        | 0           |
| Com_show_user_statistics                 | 0           |
| Com_show_variables                       | 4           |
| Com_show_warnings                        | 0           |
| Com_signal                               | 0           |
| Com_slave_start                          | 0           |
| Com_slave_stop                           | 0           |
| Com_stmt_close                           | 0           |
| Com_stmt_execute                         | 0           |
| Com_stmt_fetch                           | 0           |
| Com_stmt_prepare                         | 0           |
| Com_stmt_reprepare                       | 0           |
| Com_stmt_reset                           | 0           |
| Com_stmt_send_long_data                  | 0           |
| Com_truncate                             | 0           |
| Com_uninstall_plugin                     | 0           |
| Com_unlock_tables                        | 0           |
| Com_update                               | 0           |
| Com_update_multi                         | 0           |
| Com_xa_commit                            | 0           |
| Com_xa_end                               | 0           |
| Com_xa_prepare                           | 0           |
| Com_xa_recover                           | 0           |
| Com_xa_rollback                          | 0           |
| Com_xa_start                             | 0           |
| Compression                              | OFF         |
| Connections                              | 4           |
| Cpu_time                                 | 0.000000    |
| Created_tmp_disk_tables                  | 0           |
| Created_tmp_files                        | 6           |
| Created_tmp_tables                       | 5           |
| Delayed_errors                           | 0           |
| Delayed_insert_threads                   | 0           |
| Delayed_writes                           | 0           |
| Empty_queries                            | 0           |
| Executed_events                          | 0           |
| Executed_triggers                        | 0           |
| Feature_dynamic_columns                  | 0           |
| Feature_fulltext                         | 0           |
| Feature_gis                              | 0           |
| Feature_locale                           | 0           |
| Feature_subquery                         | 0           |
| Feature_timezone                         | 0           |
| Feature_trigger                          | 0           |
| Feature_xml                              | 0           |
| Flush_commands                           | 2           |
| Handler_commit                           | 0           |
| Handler_delete                           | 0           |
| Handler_discover                         | 0           |
| Handler_icp_attempts                     | 0           |
| Handler_icp_match                        | 0           |
| Handler_mrr_init                         | 0           |
| Handler_mrr_key_refills                  | 0           |
| Handler_mrr_rowid_refills                | 0           |
| Handler_prepare                          | 0           |
| Handler_read_first                       | 0           |
| Handler_read_key                         | 0           |
| Handler_read_last                        | 0           |
| Handler_read_next                        | 0           |
| Handler_read_prev                        | 0           |
| Handler_read_rnd                         | 0           |
| Handler_read_rnd_deleted                 | 0           |
| Handler_read_rnd_next                    | 1264        |
| Handler_rollback                         | 0           |
| Handler_savepoint                        | 0           |
| Handler_savepoint_rollback               | 0           |
| Handler_tmp_update                       | 0           |
| Handler_tmp_write                        | 1260        |
| Handler_update                           | 0           |
| Handler_write                            | 0           |
| Innodb_adaptive_hash_cells               | 553229      |
| Innodb_adaptive_hash_hash_searches       | 0           |
| Innodb_adaptive_hash_heap_buffers        | 0           |
| Innodb_adaptive_hash_non_hash_searches   | 19          |
| Innodb_background_log_sync               | 1           |
| Innodb_buffer_pool_bytes_data            | 2342912     |
| Innodb_buffer_pool_bytes_dirty           | 0           |
| Innodb_buffer_pool_pages_data            | 143         |
| Innodb_buffer_pool_pages_dirty           | 0           |
| Innodb_buffer_pool_pages_flushed         | 0           |
| Innodb_buffer_pool_pages_free            | 16240       |
| Innodb_buffer_pool_pages_LRU_flushed     | 0           |
| Innodb_buffer_pool_pages_made_not_young  | 0           |
| Innodb_buffer_pool_pages_made_young      | 0           |
| Innodb_buffer_pool_pages_misc            | 0           |
| Innodb_buffer_pool_pages_old             | 0           |
| Innodb_buffer_pool_pages_total           | 16383       |
| Innodb_buffer_pool_read_ahead            | 0           |
| Innodb_buffer_pool_read_ahead_evicted    | 0           |
| Innodb_buffer_pool_read_ahead_rnd        | 0           |
| Innodb_buffer_pool_read_requests         | 459         |
| Innodb_buffer_pool_reads                 | 144         |
| Innodb_buffer_pool_wait_free             | 0           |
| Innodb_buffer_pool_write_requests        | 0           |
| Innodb_checkpoint_age                    | 0           |
| Innodb_checkpoint_max_age                | 7782360     |
| Innodb_checkpoint_target_age             | 7539162     |
| Innodb_current_row_locks                 | 0           |
| Innodb_data_fsyncs                       | 3           |
| Innodb_data_pending_fsyncs               | 0           |
| Innodb_data_pending_reads                | 0           |
| Innodb_data_pending_writes               | 0           |
| Innodb_data_read                         | 4542976     |
| Innodb_data_reads                        | 155         |
| Innodb_data_writes                       | 3           |
| Innodb_data_written                      | 1536        |
| Innodb_dblwr_pages_written               | 0           |
| Innodb_dblwr_writes                      | 0           |
| Innodb_deadlocks                         | 0           |
| Innodb_descriptors_memory                | 8000        |
| Innodb_dict_tables                       | 8           |
| Innodb_have_atomic_builtins              | ON          |
| Innodb_history_list_length               | 0           |
| Innodb_ibuf_discarded_delete_marks       | 0           |
| Innodb_ibuf_discarded_deletes            | 0           |
| Innodb_ibuf_discarded_inserts            | 0           |
| Innodb_ibuf_free_list                    | 0           |
| Innodb_ibuf_merged_delete_marks          | 0           |
| Innodb_ibuf_merged_deletes               | 0           |
| Innodb_ibuf_merged_inserts               | 0           |
| Innodb_ibuf_merges                       | 0           |
| Innodb_ibuf_segment_size                 | 2           |
| Innodb_ibuf_size                         | 1           |
| Innodb_log_waits                         | 0           |
| Innodb_log_write_requests                | 0           |
| Innodb_log_writes                        | 1           |
| Innodb_lsn_current                       | 1597945     |
| Innodb_lsn_flushed                       | 1597945     |
| Innodb_lsn_last_checkpoint               | 1597945     |
| Innodb_master_thread_1_second_loops      | 1           |
| Innodb_master_thread_10_second_loops     | 0           |
| Innodb_master_thread_background_loops    | 1           |
| Innodb_master_thread_main_flush_loops    | 1           |
| Innodb_master_thread_sleeps              | 1           |
| Innodb_max_trx_id                        | 1280        |
| Innodb_mem_adaptive_hash                 | 4430048     |
| Innodb_mem_dictionary                    | 1146964     |
| Innodb_mem_total                         | 275513344   |
| Innodb_mutex_os_waits                    | 0           |
| Innodb_mutex_spin_rounds                 | 2           |
| Innodb_mutex_spin_waits                  | 1           |
| Innodb_oldest_view_low_limit_trx_id      | 1280        |
| Innodb_os_log_fsyncs                     | 3           |
| Innodb_os_log_pending_fsyncs             | 0           |
| Innodb_os_log_pending_writes             | 0           |
| Innodb_os_log_written                    | 512         |
| Innodb_page_size                         | 16384       |
| Innodb_pages_created                     | 0           |
| Innodb_pages_read                        | 143         |
| Innodb_pages_written                     | 0           |
| Innodb_purge_trx_id                      | 0           |
| Innodb_purge_undo_no                     | 0           |
| Innodb_read_views_memory                 | 88          |
| Innodb_row_lock_current_waits            | 0           |
| Innodb_row_lock_time                     | 0           |
| Innodb_row_lock_time_avg                 | 0           |
| Innodb_row_lock_time_max                 | 0           |
| Innodb_row_lock_waits                    | 0           |
| Innodb_rows_deleted                      | 0           |
| Innodb_rows_inserted                     | 0           |
| Innodb_rows_read                         | 0           |
| Innodb_rows_updated                      | 0           |
| Innodb_s_lock_os_waits                   | 2           |
| Innodb_s_lock_spin_rounds                | 60          |
| Innodb_s_lock_spin_waits                 | 2           |
| Innodb_truncated_status_writes           | 0           |
| Innodb_x_lock_os_waits                   | 0           |
| Innodb_x_lock_spin_rounds                | 0           |
| Innodb_x_lock_spin_waits                 | 0           |
| Key_blocks_not_flushed                   | 0           |
| Key_blocks_unused                        | 107171      |
| Key_blocks_used                          | 0           |
| Key_blocks_warm                          | 0           |
| Key_read_requests                        | 0           |
| Key_reads                                | 0           |
| Key_write_requests                       | 0           |
| Key_writes                               | 0           |
| Last_query_cost                          | 0.000000    |
| Max_used_connections                     | 1           |
| Not_flushed_delayed_rows                 | 0           |
| Open_files                               | 21          |
| Open_streams                             | 0           |
| Open_table_definitions                   | 33          |
| Open_tables                              | 26          |
| Opened_files                             | 84          |
| Opened_table_definitions                 | 0           |
| Opened_tables                            | 0           |
| Opened_views                             | 0           |
| Performance_schema_cond_classes_lost     | 0           |
| Performance_schema_cond_instances_lost   | 0           |
| Performance_schema_file_classes_lost     | 0           |
| Performance_schema_file_handles_lost     | 0           |
| Performance_schema_file_instances_lost   | 0           |
| Performance_schema_locker_lost           | 0           |
| Performance_schema_mutex_classes_lost    | 0           |
| Performance_schema_mutex_instances_lost  | 0           |
| Performance_schema_rwlock_classes_lost   | 0           |
| Performance_schema_rwlock_instances_lost | 0           |
| Performance_schema_table_handles_lost    | 0           |
| Performance_schema_table_instances_lost  | 0           |
| Performance_schema_thread_classes_lost   | 0           |
| Performance_schema_thread_instances_lost | 0           |
| Prepared_stmt_count                      | 0           |
| Qcache_free_blocks                       | 1           |
| Qcache_free_memory                       | 67091120    |
| Qcache_hits                              | 0           |
| Qcache_inserts                           | 0           |
| Qcache_lowmem_prunes                     | 0           |
| Qcache_not_cached                        | 4           |
| Qcache_queries_in_cache                  | 0           |
| Qcache_total_blocks                      | 1           |
| Queries                                  | 12          |
| Questions                                | 11          |
| Rows_read                                | 0           |
| Rows_sent                                | 1264        |
| Rows_tmp_read                            | 1260        |
| Rpl_status                               | AUTH_MASTER |
| Select_full_join                         | 0           |
| Select_full_range_join                   | 0           |
| Select_range                             | 0           |
| Select_range_check                       | 0           |
| Select_scan                              | 5           |
| Slave_heartbeat_period                   | 0.000       |
| Slave_open_temp_tables                   | 0           |
| Slave_received_heartbeats                | 0           |
| Slave_retried_transactions               | 0           |
| Slave_running                            | OFF         |
| Slow_launch_threads                      | 0           |
| Slow_queries                             | 0           |
| Sort_merge_passes                        | 0           |
| Sort_range                               | 0           |
| Sort_rows                                | 0           |
| Sort_scan                                | 0           |
| Sphinx_error                             |             |
| Sphinx_time                              |             |
| Sphinx_total                             |             |
| Sphinx_total_found                       |             |
| Sphinx_word_count                        |             |
| Sphinx_words                             |             |
| Ssl_accept_renegotiates                  | 0           |
| Ssl_accepts                              | 0           |
| Ssl_callback_cache_hits                  | 0           |
| Ssl_cipher                               |             |
| Ssl_cipher_list                          |             |
| Ssl_client_connects                      | 0           |
| Ssl_connect_renegotiates                 | 0           |
| Ssl_ctx_verify_depth                     | 0           |
| Ssl_ctx_verify_mode                      | 0           |
| Ssl_default_timeout                      | 0           |
| Ssl_finished_accepts                     | 0           |
| Ssl_finished_connects                    | 0           |
| Ssl_session_cache_hits                   | 0           |
| Ssl_session_cache_misses                 | 0           |
| Ssl_session_cache_mode                   | NONE        |
| Ssl_session_cache_overflows              | 0           |
| Ssl_session_cache_size                   | 0           |
| Ssl_session_cache_timeouts               | 0           |
| Ssl_sessions_reused                      | 0           |
| Ssl_used_session_cache_entries           | 0           |
| Ssl_verify_depth                         | 0           |
| Ssl_verify_mode                          | 0           |
| Ssl_version                              |             |
| Subquery_cache_hit                       | 0           |
| Subquery_cache_miss                      | 0           |
| Syncs                                    | 0           |
| Table_locks_immediate                    | 36          |
| Table_locks_waited                       | 0           |
| Tc_log_max_pages_used                    | 0           |
| Tc_log_page_size                         | 0           |
| Tc_log_page_waits                        | 0           |
| Threadpool_idle_threads                  | 0           |
| Threadpool_threads                       | 0           |
| Threads_cached                           | 0           |
| Threads_connected                        | 1           |
| Threads_created                          | 1           |
| Threads_running                          | 1           |
| Uptime                                   | 113         |
| Uptime_since_flush_status                | 113         |
+------------------------------------------+-------------+
