.1.3.6.1.2.1.1.1.0 = STRING: Juniper Networks, Inc. jsr6350 internet router, kernel JUNOS 10.2R4.8 #0: 2011-05-10 22:34:35 UTC     builder@alaranth.juniper.net:/volume/build/junos/10.2/release/10.2R4.8/obj-i386/bsd/sys/compile/JSR Build date: 2011-05-10 22:16:40 UTC Copyright (c) 19
.1.3.6.1.2.1.1.2.0 = OID: .1.3.6.1.4.1.2636.1.1.1.2.20
.1.3.6.1.2.1.2.2.1.2.6 = STRING: lo0
.1.3.6.1.2.1.2.2.1.2.7 = STRING: tap
.1.3.6.1.2.1.2.2.1.2.8 = STRING: gre
.1.3.6.1.2.1.2.2.1.2.9 = STRING: ipip
.1.3.6.1.2.1.2.2.1.2.10 = STRING: pime
.1.3.6.1.2.1.2.2.1.2.11 = STRING: pimd
.1.3.6.1.2.1.2.2.1.2.12 = STRING: mtun
.1.3.6.1.2.1.2.2.1.2.21 = STRING: lo0.16384
.1.3.6.1.2.1.2.2.1.2.22 = STRING: lo0.16385
.1.3.6.1.2.1.2.2.1.2.501 = STRING: lo0.32768
.1.3.6.1.2.1.2.2.1.2.502 = STRING: pp0
.1.3.6.1.2.1.2.2.1.2.503 = STRING: st0
.1.3.6.1.2.1.2.2.1.2.504 = STRING: ppd0
.1.3.6.1.2.1.2.2.1.2.505 = STRING: ppe0
.1.3.6.1.2.1.2.2.1.2.506 = STRING: vlan
.1.3.6.1.2.1.2.2.1.2.507 = STRING: ge-0/0/0
.1.3.6.1.2.1.2.2.1.2.508 = STRING: ge-0/0/0.0
.1.3.6.1.2.1.2.2.1.2.509 = STRING: ge-0/0/1
.1.3.6.1.2.1.2.2.1.2.510 = STRING: ge-0/0/2
.1.3.6.1.2.1.2.2.1.2.511 = STRING: ge-0/0/3
.1.3.6.1.2.1.2.2.1.2.512 = STRING: ip-0/0/0
.1.3.6.1.2.1.2.2.1.2.513 = STRING: gr-0/0/0
.1.3.6.1.2.1.2.2.1.2.514 = STRING: lsq-0/0/0
.1.3.6.1.2.1.2.2.1.2.515 = STRING: mt-0/0/0
.1.3.6.1.2.1.2.2.1.2.516 = STRING: lt-0/0/0
.1.3.6.1.2.1.2.2.1.2.517 = STRING: ge-0/0/1.0
.1.3.6.1.2.1.2.2.1.2.548 = STRING: st0.0
.1.3.6.1.2.1.2.2.1.2.549 = STRING: ge-0/0/2.0
.1.3.6.1.2.1.2.2.1.3.4 = INTEGER: 150
.1.3.6.1.2.1.2.2.1.3.5 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.3.6 = INTEGER: 24
.1.3.6.1.2.1.2.2.1.3.7 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.3.8 = INTEGER: 131
.1.3.6.1.2.1.2.2.1.3.9 = INTEGER: 131
.1.3.6.1.2.1.2.2.1.3.10 = INTEGER: 131
.1.3.6.1.2.1.2.2.1.3.11 = INTEGER: 131
.1.3.6.1.2.1.2.2.1.3.12 = INTEGER: 131
.1.3.6.1.2.1.2.2.1.3.21 = INTEGER: 24
.1.3.6.1.2.1.2.2.1.3.22 = INTEGER: 24
.1.3.6.1.2.1.2.2.1.3.501 = INTEGER: 24
.1.3.6.1.2.1.2.2.1.3.502 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.3.503 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.3.504 = INTEGER: 131
.1.3.6.1.2.1.2.2.1.3.505 = INTEGER: 131
.1.3.6.1.2.1.2.2.1.3.506 = INTEGER: 6
.1.3.6.1.2.1.2.2.1.3.507 = INTEGER: 6
.1.3.6.1.2.1.2.2.1.3.508 = INTEGER: 53
.1.3.6.1.2.1.2.2.1.3.509 = INTEGER: 6
.1.3.6.1.2.1.2.2.1.3.510 = INTEGER: 6
.1.3.6.1.2.1.2.2.1.3.511 = INTEGER: 6
.1.3.6.1.2.1.2.2.1.3.512 = INTEGER: 131
.1.3.6.1.2.1.2.2.1.3.513 = INTEGER: 131
.1.3.6.1.2.1.2.2.1.3.514 = INTEGER: 108
.1.3.6.1.2.1.2.2.1.3.515 = INTEGER: 131
.1.3.6.1.2.1.2.2.1.3.516 = INTEGER: 131
.1.3.6.1.2.1.2.2.1.3.517 = INTEGER: 53
.1.3.6.1.2.1.2.2.1.3.548 = INTEGER: 53
.1.3.6.1.2.1.2.2.1.3.549 = INTEGER: 53
.1.3.6.1.2.1.2.2.1.4.4 = INTEGER: 1496
.1.3.6.1.2.1.2.2.1.4.5 = INTEGER: 2147483647
.1.3.6.1.2.1.2.2.1.4.6 = INTEGER: 2147483647
.1.3.6.1.2.1.2.2.1.4.7 = INTEGER: 2147483647
.1.3.6.1.2.1.2.2.1.4.8 = INTEGER: 2147483647
.1.3.6.1.2.1.2.2.1.4.9 = INTEGER: 2147483647
.1.3.6.1.2.1.2.2.1.4.10 = INTEGER: 2147483647
.1.3.6.1.2.1.2.2.1.4.11 = INTEGER: 2147483647
.1.3.6.1.2.1.2.2.1.4.12 = INTEGER: 2147483647
.1.3.6.1.2.1.2.2.1.4.21 = INTEGER: 2147483647
.1.3.6.1.2.1.2.2.1.4.22 = INTEGER: 2147483647
.1.3.6.1.2.1.2.2.1.4.501 = INTEGER: 0
.1.3.6.1.2.1.2.2.1.4.502 = INTEGER: 1532
.1.3.6.1.2.1.2.2.1.4.503 = INTEGER: 9192
.1.3.6.1.2.1.2.2.1.4.504 = INTEGER: 2147483647
.1.3.6.1.2.1.2.2.1.4.505 = INTEGER: 2147483647
.1.3.6.1.2.1.2.2.1.4.506 = INTEGER: 1518
.1.3.6.1.2.1.2.2.1.4.507 = INTEGER: 1514
.1.3.6.1.2.1.2.2.1.4.508 = INTEGER: 1500
.1.3.6.1.2.1.2.2.1.4.509 = INTEGER: 1514
.1.3.6.1.2.1.2.2.1.4.510 = INTEGER: 1514
.1.3.6.1.2.1.2.2.1.4.511 = INTEGER: 1514
.1.3.6.1.2.1.2.2.1.4.512 = INTEGER: 2147483647
.1.3.6.1.2.1.2.2.1.4.513 = INTEGER: 2147483647
.1.3.6.1.2.1.2.2.1.4.514 = INTEGER: 1504
.1.3.6.1.2.1.2.2.1.4.515 = INTEGER: 2147483647
.1.3.6.1.2.1.2.2.1.4.516 = INTEGER: 2147483647
.1.3.6.1.2.1.2.2.1.4.517 = INTEGER: 1500
.1.3.6.1.2.1.2.2.1.4.548 = INTEGER: 9192
.1.3.6.1.2.1.2.2.1.4.549 = INTEGER: 1500
.1.3.6.1.2.1.2.2.1.5.4 = Gauge32: 0
.1.3.6.1.2.1.2.2.1.5.5 = Gauge32: 0
.1.3.6.1.2.1.2.2.1.5.6 = Gauge32: 0
.1.3.6.1.2.1.2.2.1.5.7 = Gauge32: 0
.1.3.6.1.2.1.2.2.1.5.8 = Gauge32: 0
.1.3.6.1.2.1.2.2.1.5.9 = Gauge32: 0
.1.3.6.1.2.1.2.2.1.5.10 = Gauge32: 0
.1.3.6.1.2.1.2.2.1.5.11 = Gauge32: 0
.1.3.6.1.2.1.2.2.1.5.12 = Gauge32: 0
.1.3.6.1.2.1.2.2.1.5.21 = Gauge32: 0
.1.3.6.1.2.1.2.2.1.5.22 = Gauge32: 0
.1.3.6.1.2.1.2.2.1.5.501 = Gauge32: 0
.1.3.6.1.2.1.2.2.1.5.502 = Gauge32: 0
.1.3.6.1.2.1.2.2.1.5.503 = Gauge32: 0
.1.3.6.1.2.1.2.2.1.5.504 = Gauge32: 800000000
.1.3.6.1.2.1.2.2.1.5.505 = Gauge32: 800000000
.1.3.6.1.2.1.2.2.1.5.506 = Gauge32: 1000000000
.1.3.6.1.2.1.2.2.1.5.507 = Gauge32: 1000000000
.1.3.6.1.2.1.2.2.1.5.508 = Gauge32: 1000000000
.1.3.6.1.2.1.2.2.1.5.509 = Gauge32: 1000000000
.1.3.6.1.2.1.2.2.1.5.510 = Gauge32: 1000000000
.1.3.6.1.2.1.2.2.1.5.511 = Gauge32: 1000000000
.1.3.6.1.2.1.2.2.1.5.512 = Gauge32: 800000000
.1.3.6.1.2.1.2.2.1.5.513 = Gauge32: 800000000
.1.3.6.1.2.1.2.2.1.5.514 = Gauge32: 622080000
.1.3.6.1.2.1.2.2.1.5.515 = Gauge32: 800000000
.1.3.6.1.2.1.2.2.1.5.516 = Gauge32: 800000000
.1.3.6.1.2.1.2.2.1.5.517 = Gauge32: 1000000000
.1.3.6.1.2.1.2.2.1.5.548 = Gauge32: 0
.1.3.6.1.2.1.2.2.1.5.549 = Gauge32: 1000000000
.1.3.6.1.2.1.2.2.1.6.4 = Hex-STRING: 
.1.3.6.1.2.1.2.2.1.6.5 = Hex-STRING: 
.1.3.6.1.2.1.2.2.1.6.6 = Hex-STRING: 
.1.3.6.1.2.1.2.2.1.6.7 = Hex-STRING: 
.1.3.6.1.2.1.2.2.1.6.8 = Hex-STRING: 
.1.3.6.1.2.1.2.2.1.6.9 = Hex-STRING: 
.1.3.6.1.2.1.2.2.1.6.10 = Hex-STRING: 
.1.3.6.1.2.1.2.2.1.6.11 = Hex-STRING: 
.1.3.6.1.2.1.2.2.1.6.12 = Hex-STRING: 
.1.3.6.1.2.1.2.2.1.6.21 = Hex-STRING: 
.1.3.6.1.2.1.2.2.1.6.22 = Hex-STRING: 
.1.3.6.1.2.1.2.2.1.6.501 = Hex-STRING: 
.1.3.6.1.2.1.2.2.1.6.502 = Hex-STRING: 
.1.3.6.1.2.1.2.2.1.6.503 = Hex-STRING: 
.1.3.6.1.2.1.2.2.1.6.504 = Hex-STRING: 
.1.3.6.1.2.1.2.2.1.6.505 = Hex-STRING: 
.1.3.6.1.2.1.2.2.1.6.506 = Hex-STRING: 2c:6b:f5:5d:c0:88
.1.3.6.1.2.1.2.2.1.6.507 = Hex-STRING: 2c:6b:f5:5d:c0:80
.1.3.6.1.2.1.2.2.1.6.508 = Hex-STRING: 2c:6b:f5:5d:c0:80
.1.3.6.1.2.1.2.2.1.6.509 = Hex-STRING: 2c:6b:f5:5d:c0:81
.1.3.6.1.2.1.2.2.1.6.510 = Hex-STRING: 2c:6b:f5:5d:c0:82
.1.3.6.1.2.1.2.2.1.6.511 = Hex-STRING: 2c:6b:f5:5d:c0:83
.1.3.6.1.2.1.2.2.1.6.512 = Hex-STRING: 
.1.3.6.1.2.1.2.2.1.6.513 = Hex-STRING: 
.1.3.6.1.2.1.2.2.1.6.514 = Hex-STRING: 
.1.3.6.1.2.1.2.2.1.6.515 = Hex-STRING: 
.1.3.6.1.2.1.2.2.1.6.516 = Hex-STRING: 2c:6b:f5:5d:c0:80
.1.3.6.1.2.1.2.2.1.6.517 = Hex-STRING: 2c:6b:f5:5d:c0:81
.1.3.6.1.2.1.2.2.1.6.548 = Hex-STRING: 
.1.3.6.1.2.1.2.2.1.6.549 = Hex-STRING: 2c:6b:f5:5d:c0:82
.1.3.6.1.2.1.2.2.1.7.4 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.5 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.6 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.7 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.8 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.9 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.10 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.11 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.12 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.21 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.22 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.501 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.502 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.503 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.504 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.505 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.506 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.507 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.508 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.509 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.510 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.511 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.512 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.513 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.514 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.515 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.516 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.517 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.548 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.7.549 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.4 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.5 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.6 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.7 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.8 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.9 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.10 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.11 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.12 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.21 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.22 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.501 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.502 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.503 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.504 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.505 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.506 = INTEGER: 2
.1.3.6.1.2.1.2.2.1.8.507 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.508 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.509 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.510 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.511 = INTEGER: 2
.1.3.6.1.2.1.2.2.1.8.512 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.513 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.514 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.515 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.516 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.517 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.548 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.8.549 = INTEGER: 1
.1.3.6.1.2.1.2.2.1.9.4 = Timeticks: (734) 0:00:07.34
.1.3.6.1.2.1.2.2.1.9.5 = Timeticks: (663) 0:00:06.63
.1.3.6.1.2.1.2.2.1.9.6 = Timeticks: (731) 0:00:07.31
.1.3.6.1.2.1.2.2.1.9.7 = Timeticks: (736) 0:00:07.36
.1.3.6.1.2.1.2.2.1.9.8 = Timeticks: (681) 0:00:06.81
.1.3.6.1.2.1.2.2.1.9.9 = Timeticks: (719) 0:00:07.19
.1.3.6.1.2.1.2.2.1.9.10 = Timeticks: (735) 0:00:07.35
.1.3.6.1.2.1.2.2.1.9.11 = Timeticks: (735) 0:00:07.35
.1.3.6.1.2.1.2.2.1.9.12 = Timeticks: (734) 0:00:07.34
.1.3.6.1.2.1.2.2.1.9.21 = Timeticks: (731) 0:00:07.31
.1.3.6.1.2.1.2.2.1.9.22 = Timeticks: (733) 0:00:07.33
.1.3.6.1.2.1.2.2.1.9.501 = Timeticks: (733) 0:00:07.33
.1.3.6.1.2.1.2.2.1.9.502 = Timeticks: (2374) 0:00:23.74
.1.3.6.1.2.1.2.2.1.9.503 = Timeticks: (2374) 0:00:23.74
.1.3.6.1.2.1.2.2.1.9.504 = Timeticks: (2383) 0:00:23.83
.1.3.6.1.2.1.2.2.1.9.505 = Timeticks: (2384) 0:00:23.84
.1.3.6.1.2.1.2.2.1.9.506 = Timeticks: (2384) 0:00:23.84
.1.3.6.1.2.1.2.2.1.9.507 = Timeticks: (3644) 0:00:36.44
.1.3.6.1.2.1.2.2.1.9.508 = Timeticks: (3644) 0:00:36.44
.1.3.6.1.2.1.2.2.1.9.509 = Timeticks: (3644) 0:00:36.44
.1.3.6.1.2.1.2.2.1.9.510 = Timeticks: (147581103) 17 days, 1:56:51.03
.1.3.6.1.2.1.2.2.1.9.511 = Timeticks: (3236) 0:00:32.36
.1.3.6.1.2.1.2.2.1.9.512 = Timeticks: (3344) 0:00:33.44
.1.3.6.1.2.1.2.2.1.9.513 = Timeticks: (3344) 0:00:33.44
.1.3.6.1.2.1.2.2.1.9.514 = Timeticks: (3344) 0:00:33.44
.1.3.6.1.2.1.2.2.1.9.515 = Timeticks: (3344) 0:00:33.44
.1.3.6.1.2.1.2.2.1.9.516 = Timeticks: (3344) 0:00:33.44
.1.3.6.1.2.1.2.2.1.9.517 = Timeticks: (3644) 0:00:36.44
.1.3.6.1.2.1.2.2.1.9.548 = Timeticks: (2376) 0:00:23.76
.1.3.6.1.2.1.2.2.1.9.549 = Timeticks: (147581103) 17 days, 1:56:51.03
.1.3.6.1.2.1.2.2.1.10.4 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.5 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.6 = Counter32: 35911200
.1.3.6.1.2.1.2.2.1.10.7 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.8 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.9 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.10 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.11 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.12 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.21 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.22 = Counter32: 35911200
.1.3.6.1.2.1.2.2.1.10.501 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.502 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.503 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.504 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.505 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.506 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.507 = Counter32: 4073524476
.1.3.6.1.2.1.2.2.1.10.508 = Counter32: 4073525712
.1.3.6.1.2.1.2.2.1.10.509 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.510 = Counter32: 93060
.1.3.6.1.2.1.2.2.1.10.511 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.512 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.513 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.514 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.515 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.516 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.517 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.548 = Counter32: 0
.1.3.6.1.2.1.2.2.1.10.549 = Counter32: 93060
.1.3.6.1.2.1.2.2.1.11.4 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.5 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.6 = Counter32: 690600
.1.3.6.1.2.1.2.2.1.11.7 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.8 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.9 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.10 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.11 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.12 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.21 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.22 = Counter32: 690600
.1.3.6.1.2.1.2.2.1.11.501 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.502 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.503 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.504 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.505 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.506 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.507 = Counter32: 2500068
.1.3.6.1.2.1.2.2.1.11.508 = Counter32: 48674570
.1.3.6.1.2.1.2.2.1.11.509 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.510 = Counter32: 765
.1.3.6.1.2.1.2.2.1.11.511 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.512 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.513 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.514 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.515 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.516 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.517 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.548 = Counter32: 0
.1.3.6.1.2.1.2.2.1.11.549 = Counter32: 1551
.1.3.6.1.2.1.2.2.1.12.4 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.5 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.6 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.7 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.8 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.9 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.10 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.11 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.12 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.21 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.22 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.501 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.502 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.503 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.504 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.505 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.506 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.507 = Counter32: 99016441
.1.3.6.1.2.1.2.2.1.12.508 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.509 = Counter32: 1603389
.1.3.6.1.2.1.2.2.1.12.510 = Counter32: 62660
.1.3.6.1.2.1.2.2.1.12.511 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.512 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.513 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.514 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.515 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.516 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.517 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.548 = Counter32: 0
.1.3.6.1.2.1.2.2.1.12.549 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.4 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.5 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.6 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.7 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.8 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.9 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.10 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.11 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.12 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.21 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.22 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.501 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.502 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.503 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.504 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.505 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.506 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.507 = Counter32: 12
.1.3.6.1.2.1.2.2.1.13.508 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.509 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.510 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.511 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.512 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.513 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.514 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.515 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.516 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.517 = Counter32: 0
.1.3.6.1.2.1.2.2.1.13.548 = Counter32: 0
